
Incident energy;Cross section
23.56743;0.3990493
23.6265;0.3774282
23.68557;0.3603669
23.74464;0.3466675
23.80371;0.3354984
23.86278;0.326272
23.9189;0.3189222
23.97502;0.3126825
24.03114;0.3073377
24.08725;0.3027052
24.19948;0.2950948
24.31171;0.2891823
24.42394;0.2845071
24.53617;0.2807476
24.6484;0.2776807
24.76063;0.2751476
24.9024;0.2725425
25.04417;0.2704625
25.18594;0.2687271
25.3277;0.2672918
25.61123;0.2650933
25.89476;0.2635248
26.1783;0.2623933
26.46183;0.2616053
26.74536;0.2610011
27.02889;0.2605863
27.40693;0.26027
27.78498;0.2601707
28.16302;0.2602628
28.58832;0.2605874
29.01362;0.2611574
29.43892;0.2620052
29.86422;0.2631904
30.28952;0.2648116
30.71482;0.2670245
30.92747;0.2683937
31.14012;0.2700539
31.35277;0.2720322
31.56541;0.274407
31.76625;0.2771102
31.96709;0.2803847
32.16793;0.2843979
32.36876;0.2893847
32.5696;0.2956769
32.77043;0.3036644
32.87085;0.308576
32.97127;0.3142614
33.07169;0.3208722
33.1721;0.3286181
33.27843;0.3383673
33.38475;0.350139
33.49108;0.3645391
33.5974;0.3824122
33.70373;0.4049569
33.75689;0.4184733
33.81005;0.4338477
33.86322;0.4514804
33.91638;0.4718842
33.96954;0.4956957
34.0227;0.5236996
34.07882;0.5589523
34.13494;0.601672
34.19106;0.6541497
34.24717;0.7196136
34.27523;0.7586181
34.30329;0.8027985
34.33135;0.8531351
34.3594;0.9108477
34.38746;0.9775707
34.41552;1.055353
34.44358;1.146915
34.47163;1.255852
34.50265;1.402658
34.53366;1.586619
34.54917;1.697035
34.56467;1.82305
34.58018;1.968414
34.59568;2.137813
34.61119;2.338237
34.62669;2.579033
34.6422;2.874343
34.6577;3.24382
34.67321;3.716973
34.68096;4.004559
34.68871;4.334793
34.69647;4.716094
34.70422;5.156756
34.71197;5.668033
34.71972;6.262396
34.72563;6.78025
34.73154;7.361751
34.73745;8.014622
34.74335;8.745928
34.74926;9.567153
34.75517;10.48675
34.76108;11.51492
34.76698;12.66026
34.77289;13.9377
34.7788;15.35671
34.78471;16.92868
34.79061;18.66186
34.79652;20.5731
34.80242;22.66637
34.80833;24.95837
34.81423;27.44983
34.82088;30.51028
34.82752;33.83988
34.83565;38.29453
34.84377;43.15743
34.85115;47.92618
34.85853;53.00962
34.87329;64.00683
34.88954;77.05019
34.90579;90.4562
34.92204;103.4123
34.93828;114.9937
34.95443;124.2492
34.97058;130.4658
34.98029;132.4984
34.99;133.1602
34.99278;133.0931
35.00221;132.018
35.01164;129.666
35.0305;121.4621
35.05063;108.5497
35.07075;92.95595
35.11101;60.46873
35.12108;53.08961
35.13114;46.25005
35.1412;40.00405
35.15126;34.38392
35.15996;30.03398
35.16865;26.15291
35.17734;22.71711
35.18603;19.70092
35.19472;17.07348
35.20341;14.8007
35.2121;12.84703
35.22079;11.17682
35.22948;9.755492
35.23817;8.550356
35.24686;7.531216
35.25555;6.670707
35.26424;5.944447
35.27293;5.331046
35.28162;4.811988
35.29031;4.371444
35.29901;3.995625
35.3077;3.674169
35.31639;3.397291
35.32508;3.157306
35.34246;2.763948
35.35984;2.456356
35.37722;2.209548
35.3946;2.006959
35.41198;1.837474
35.42936;1.693471
35.44674;1.56958
35.46412;1.461901
35.49888;1.284217
35.53364;1.144174
35.5684;1.031517
35.59951;0.948251
35.63061;0.8779431
35.66171;0.8179789
35.69281;0.7663922
35.72392;0.7216462
35.75502;0.6825737
35.81722;0.6178165
35.87943;0.5666278
35.94163;0.5254703
36.00384;0.4918878
36.06604;0.4641389
36.12459;0.4421926
36.18314;0.4234794
36.24169;0.4073944
36.30023;0.3934779
36.35878;0.3813682
36.41732;0.3707736
36.53441;0.3531128
36.65151;0.3390144
36.7686;0.3276289
36.88569;0.3183155
37.00278;0.3106001
37.11256;0.3045088
37.22233;0.2993041
37.33211;0.2948211
37.44188;0.2909329
37.55166;0.2875381
37.66143;0.2845584
37.88097;0.2796415
38.10052;0.2756954
38.32006;0.2724964
38.53961;0.2698775
38.75915;0.2677066
38.96407;0.265999
39.16898;0.2645383
39.37389;0.2632787
39.5788;0.2621848
39.98863;0.2603887
40.39845;0.2589877
40.80828;0.2578952
41.2181;0.2569873
41.62792;0.2562454
42.03774;0.255633
42.6232;0.2549295
43.20866;0.2543748
43.79412;0.2539296
44.37958;0.2535718
45.08214;0.253236
45.78469;0.2529772
46.48724;0.2527898
47.18979;0.2526653
47.89235;0.2526145
48.24363;0.2526202
48.5949;0.2526529
48.94618;0.2527229
49.29745;0.2528339
49.64873;0.2530163
50.0;0.2532971
50.18331;0.2535007
50.36662;0.2537609
50.54993;0.2540958
50.73324;0.2545331
50.91655;0.2551135
51.00821;0.2554738
51.09986;0.2558964
51.19152;0.2564
51.28317;0.2570051
51.37482;0.2577379
51.46647;0.258636
51.54735;0.2596078
51.62822;0.2607996
51.70909;0.2622811
51.78996;0.2641547
51.8304;0.2652855
51.87083;0.2665802
51.91127;0.2680741
51.9517;0.26981
51.99214;0.2718446
52.03257;0.2742501
52.07301;0.2771257
52.11344;0.2806046
52.15118;0.2845643
52.18892;0.2894406
52.22666;0.2955713
52.24553;0.2992639
52.2644;0.3034982
52.28327;0.308408
52.30214;0.3141806
52.32101;0.3210859
52.33988;0.3295205
52.35875;0.340076
52.37762;0.3536391
52.38706;0.3619445
52.39649;0.3715316
52.40592;0.382672
52.41535;0.3956821
52.42614;0.4133505
52.43692;0.4346192
52.44771;0.4603398
52.45849;0.4914253
52.46928;0.5290571
52.48006;0.5744569
52.49084;0.6291168
52.50162;0.6946581
52.51241;0.7729226
52.52319;0.8656375
52.53397;0.9747982
52.54475;1.102326
52.55554;1.250196
52.56632;1.419774
52.5771;1.612518
52.58788;1.829326
52.59934;2.086571
52.6108;2.370942
52.63371;3.013713
52.65663;3.732166
52.67954;4.48025
52.70515;5.275437
52.73076;5.93202
52.74962;6.272318
52.76775;6.454761
52.78;6.489851
52.7947;6.435748
52.81382;6.213834
52.83294;5.83925
52.85702;5.199737
52.88109;4.447388
52.92183;3.139513
52.9422;2.550456
52.95239;2.283323
52.96257;2.037076
52.97276;1.812066
52.98294;1.608947
52.99313;1.427003
53.00331;1.265836
53.0135;1.124031
53.02368;1.000521
53.03387;0.8935519
53.04405;0.8017392
53.05424;0.7232836
53.06442;0.6567535
53.07461;0.6005025
53.08479;0.5532287
53.09498;0.5135457
53.10516;0.4803703
53.11535;0.4526087
53.12553;0.4294196
53.13572;0.409985
53.1459;0.3936871
53.15609;0.3799407
53.16627;0.3683123
53.17646;0.358398
53.18664;0.3499053
53.19683;0.3425626
53.20701;0.3361782
53.22738;0.325623
53.24775;0.3172596
53.26812;0.310453
53.28849;0.304788
53.30886;0.2999878
53.32923;0.2958628
53.3496;0.2922781
53.36997;0.2891349
53.41071;0.2838907
53.45145;0.2797046
53.48849;0.2765828
53.52553;0.2739624
53.56257;0.2717383
53.5996;0.2698323
53.63664;0.268184
53.67367;0.2667487
53.74774;0.2643804
53.82182;0.2625208
53.89589;0.261034
53.96996;0.2598267
54.04403;0.2588336
54.107;0.2581215
54.16996;0.2575062
54.29588;0.2564979
54.42181;0.2557127
54.54773;0.2550911
54.67366;0.2545905
54.79958;0.2541813
54.9255;0.2538425
55.05142;0.2535591
55.16993;0.2533342
55.40696;0.2529704
55.64399;0.2526898
55.94029;0.2524237
56.23658;0.2522231
56.53287;0.252069
56.82916;0.2519518
57.12545;0.2518523
57.42174;0.2517748
58.01432;0.2516599
58.6069;0.2515868
59.19948;0.2515433
60.38464;0.2515268
61.51055;0.2515939
62.0735;0.2516665
62.63645;0.2517749
63.19941;0.2519344
63.76236;0.252169
64.04384;0.2523289
64.32531;0.2525296
64.60679;0.2527843
64.88826;0.253113
65.08085;0.253396
65.27344;0.2537403
65.46603;0.2541629
65.65862;0.2547002
65.85121;0.2553923
66.0438;0.2563031
66.1401;0.2568705
66.23639;0.2575357
66.33269;0.2583228
66.42898;0.2592629
66.52528;0.2603971
66.62157;0.261781
66.71787;0.2634993
66.81416;0.2656788
66.86231;0.2669961
66.91046;0.268504
66.95861;0.2702412
67.00675;0.2722561
67.0549;0.2746131
67.10304;0.2773941
67.15119;0.2807118
67.19933;0.284718
67.24378;0.2892152
67.28822;0.2947262
67.33266;0.3016093
67.3771;0.3104163
67.39933;0.3158109
67.42155;0.3220827
67.44377;0.329485
67.46599;0.3383857
67.48821;0.3493378
67.51043;0.3631862
67.52154;0.3715789
67.53265;0.3812298
67.54376;0.3924102
67.55487;0.4054537
67.56784;0.4235865
67.5808;0.4455986
67.59376;0.4724931
67.60672;0.5054844
67.61969;0.5460761
67.63265;0.5959578
67.64561;0.6572113
67.65857;0.732201
67.67154;0.8236726
67.6845;0.9344297
67.69746;1.067697
67.71042;1.226768
67.72339;1.415103
67.73635;1.635569
67.74931;1.891117
67.76227;2.184004
67.77524;2.51596
67.7882;2.886882
67.80117;3.296458
67.81413;3.741673
67.84006;4.722347
67.86598;5.774922
67.89561;6.963783
67.92524;7.997213
67.94191;8.454248
67.95857;8.792325
67.9773;9.009506
67.99;9.051383
68.00272;9.006119
68.02784;8.668403
68.04972;8.133623
68.07159;7.422831
68.11096;5.884919
68.15033;4.30527
68.16783;3.662595
68.18533;3.079181
68.20283;2.563477
68.22033;2.118725
68.22908;1.922757
68.23783;1.743839
68.24658;1.581333
68.25533;1.434466
68.26408;1.302362
68.27283;1.184073
68.28158;1.078606
68.29032;0.9850478
68.29798;0.9119423
68.30564;0.8464432
68.3133;0.7879013
68.32095;0.7357565
68.32861;0.6892787
68.33626;0.6480295
68.34392;0.611376
68.35157;0.5789267
68.35923;0.5501465
68.36689;0.5246672
68.37455;0.5021121
68.3822;0.4821647
68.39751;0.4487873
68.41282;0.4224502
68.42814;0.4014963
68.44345;0.3846749
68.45876;0.3709933
68.47407;0.3597115
68.48938;0.3502745
68.50469;0.3422679
68.52;0.3353836
68.53531;0.3293916
68.56375;0.320073
68.59218;0.3125112
68.62062;0.3062311
68.64905;0.3009316
68.67749;0.2963993
68.70592;0.2924867
68.73436;0.2890782
68.76279;0.2860895
68.81966;0.2811087
68.87653;0.2771449
68.9334;0.2739318
68.99027;0.2712862
69.05152;0.2689247
69.11276;0.266958
69.17401;0.2653023
69.23525;0.2638957
69.2965;0.2626903
69.35774;0.2616502
69.48023;0.2599572
69.60272;0.2586501
69.72521;0.2576146
69.8477;0.2567784
69.97019;0.2560957
70.14518;0.2553205
70.32016;0.2547186
70.49515;0.2542426
70.67013;0.2538611
70.81012;0.2536106
71.0901;0.2532109
71.37007;0.2529097
71.79004;0.2525889
72.21001;0.2523734
72.94495;0.2521572
73.67989;0.2520588
74.41483;0.252044
75.14977;0.2520899
75.88471;0.2521918
76.61965;0.2523534
77.35459;0.2525809
78.08953;0.2528926
78.5445;0.2531423
78.99946;0.2534479
79.45443;0.2538122
79.90939;0.2542732
80.36436;0.2548531
80.81932;0.2555948
81.0468;0.2560454
81.27428;0.2565632
81.50176;0.257162
81.72924;0.25786
81.97422;0.2587492
82.2192;0.2598187
82.46418;0.2611155
82.70916;0.2626999
82.95414;0.264705
83.07663;0.2659067
83.19912;0.2672725
83.32161;0.268834
83.4441;0.2706308
83.56659;0.272713
83.68908;0.2751449
83.82032;0.278234
83.95156;0.2819574
84.0828;0.2864948
84.21404;0.292092
84.34528;0.2991343
84.4109;0.3033725
84.47652;0.3082102
84.54214;0.3137642
84.60776;0.320182
84.67338;0.3276533
84.739;0.3364244
84.80462;0.3468188
84.87024;0.359267
84.93586;0.3743547
85.00148;0.392904
85.0671;0.4161095
85.09991;0.4299877
85.13272;0.4457713
85.16553;0.4638488
85.19834;0.4847206
85.21475;0.4964062
85.23115;0.5090457
85.24756;0.5227737
85.26396;0.5377144
85.27545;0.5489981
85.28693;0.5610199
85.29842;0.5738784
85.3099;0.5876409
85.32139;0.6024355
85.33287;0.6183584
85.34436;0.6355805
85.35584;0.6542408
85.3624;0.6656317
85.36896;0.6776044
85.37552;0.6902061
85.38208;0.7034894
85.39411;0.7298168
85.40614;0.7590512
85.41653;0.7870235
85.42692;0.8179245
85.43731;0.8522095
85.4477;0.8904144
85.45755;0.9308228
85.46739;0.9758949
85.47723;1.026391
85.48707;1.083143
85.49692;1.147175
85.50676;1.219453
85.5166;1.301281
85.52644;1.39407
85.53848;1.524846
85.55051;1.677568
85.56254;1.856056
85.57457;2.064482
85.5866;2.307462
85.59863;2.590038
85.61066;2.917627
85.62269;3.295947
85.63472;3.730916
85.64675;4.228509
85.65878;4.794585
85.67081;5.434684
85.68284;6.153779
85.69487;6.956013
85.7069;7.84441
85.71893;8.820571
85.73096;9.88438
85.74299;11.03372
85.76705;13.56903
85.79111;16.36131
85.81517;19.30367
85.84579;23.03236
85.87641;26.40335
85.90047;28.55192
85.92453;30.07841
85.94227;30.73126
85.96;30.94799
85.98542;30.48349
86.01084;29.15081
86.03799;26.90781
86.06513;24.03833
86.11694;17.76872
86.14285;14.67917
86.16875;11.84308
86.19343;9.467196
86.20577;8.413563
86.2181;7.452821
86.23044;6.582705
86.24278;5.801582
86.25512;5.105601
86.26745;4.490302
86.27979;3.949012
86.29213;3.476106
86.30447;3.06521
86.3168;2.710205
86.32914;2.404295
86.34147;2.142054
86.35381;1.917514
86.36614;1.725953
86.37786;1.570057
86.38958;1.43608
86.4013;1.320878
86.41302;1.221688
86.42474;1.136106
86.43646;1.062053
86.44818;0.9977476
86.4599;0.9416747
86.48334;0.8492977
86.50678;0.7769291
86.53022;0.7189844
86.55366;0.6715956
86.5771;0.632087
86.60054;0.5985956
86.62398;0.5698068
86.64742;0.5447745
86.6943;0.5033646
86.74117;0.4705632
86.78312;0.4465596
86.82506;0.4264305
86.86701;0.4093523
86.90895;0.3947284
86.9509;0.3820919
