Incident energy;
Incident energy;
Incident energy;?(E)
10.25874;0.001745073
10.26897;0.001679208
10.28943;0.001525229
10.30224;0.001436895
10.31504;0.001368427
10.32785;0.001325225
10.34065;0.001308543
10.35106;0.001313472
10.36146;0.001333457
10.37187;0.001367126
10.38227;0.001413337
10.39268;0.001471621
10.40308;0.001541926
10.42389;0.001722476
10.4343;0.001836485
10.4447;0.001970233
10.45511;0.002128674
10.46551;0.002318146
10.47592;0.002548528
10.48632;0.002833121
10.49673;0.003192489
10.50713;0.00365493
10.51274;0.003961243
10.51834;0.004317081
10.52395;0.004733611
10.52955;0.00522092
10.53516;0.005794145
10.54076;0.006466427
10.54636;0.007255609
10.55196;0.008180108
10.55757;0.009261543
10.56317;0.01051616
10.56877;0.01196552
10.57437;0.01362808
10.57998;0.01552325
10.58558;0.01765608
10.59118;0.0200359
10.59678;0.02266162
10.60639;0.02770713
10.61599;0.03331621
10.62559;0.03927686
10.63519;0.04527975
10.64926;0.0533533
10.6563;0.056719
10.66333;0.05943304
10.67217;0.06174933
10.681;0.06270882
10.68858;0.06242305
10.69744;0.06086029
10.70629;0.0581597
10.72399;0.05053077
10.73918;0.043383
10.74677;0.04016557
10.75436;0.03739942
10.76386;0.03472486
10.77335;0.03300052
10.77905;0.03240793
10.78474;0.03211627
10.79613;0.03226056
10.80847;0.0330823
10.82081;0.0339881
10.83191;0.03439567
10.843;0.03409303
10.85062;0.03338475
10.8587;0.03217574
10.86678;0.03053008
10.87486;0.02851889
10.88293;0.02624212
10.89438;0.02276907
10.90582;0.01929903
10.91727;0.01609857
10.92871;0.01337151
10.93852;0.01149928
10.94343;0.0107371
10.94833;0.01009555
10.95324;0.009572438
10.95814;0.009169453
10.96305;0.008883927
10.96795;0.008715662
10.9745;0.008670103
10.98145;0.00884214
10.9884;0.009236058
10.99535;0.009845617
11.0023;0.0106623
11.00925;0.01167378
11.0162;0.01286235
11.02315;0.01420339
11.03009;0.01566217
11.03909;0.01766433
11.04808;0.01968773
11.05707;0.02160997
11.06606;0.02329948
11.0733;0.02440484
11.08053;0.02521927
11.08777;0.02570078
11.095;0.02582014
11.1006;0.02565775
11.11104;0.02477813
11.12147;0.02322782
11.1319;0.02115398
11.14233;0.01874267
11.16726;0.01272694
11.17973;0.01006866
11.18596;0.008895639
11.19219;0.007835886
11.19791;0.006963747
11.20362;0.006187422
11.20933;0.005501092
11.21504;0.004898941
11.22076;0.004373239
11.22647;0.003918364
11.23218;0.003525703
11.23789;0.003187772
11.24361;0.002896988
11.24932;0.002647781
11.25503;0.002433655
11.26074;0.002249329
11.26646;0.002089932
11.27217;0.001952041
11.27788;0.001831976
11.28359;0.001726883
11.28983;0.001626357
11.29606;0.001538434
11.30852;0.001391956
11.32099;0.001274842
11.33345;0.001179134
11.34592;0.001099234
11.35838;0.001031556
11.37085;9.733761E-4
11.38331;9.228973E-4
11.40824;8.395689E-4
11.43317;7.737538E-4
11.4581;7.205614E-4
11.48302;6.767677E-4
11.50588;6.429321E-4
11.52873;6.139192E-4
11.55158;5.888285E-4
11.57443;5.669931E-4
11.62013;5.311288E-4
11.66583;5.033607E-4
11.71153;4.818395E-4
11.75723;4.654696E-4
11.80293;4.537527E-4
11.84863;4.468205E-4
11.88187;4.453399E-4
11.90784;4.469138E-4
11.93381;4.518098E-4
11.95978;4.617072E-4
11.98574;4.801681E-4
11.99873;4.94906E-4
12.01171;5.1561E-4
12.02469;5.452503E-4
12.03767;5.882881E-4
12.04417;6.167948E-4
12.05066;6.511821E-4
12.05715;6.926306E-4
12.06364;7.424024E-4
12.07013;8.018519E-4
12.07662;8.723774E-4
12.08311;9.553538E-4
12.0896;0.001052043
12.0974;0.00118784
12.10519;0.001345835
12.11298;0.001526257
12.12077;0.001727811
12.13635;0.002180831
12.15193;0.002660246
12.16543;0.003044267
12.17893;0.0033455
12.18997;0.003498269
12.201;0.003548647
12.211;0.003501103
12.221;0.003369194
12.22905;0.003209492
12.2371;0.003011498
12.2532;0.002542797
12.27149;0.001982856
12.28063;0.001722837
12.28977;0.00148751
12.29892;0.00128115
12.30806;0.001105732
12.3172;9.601933E-4
12.32634;8.420727E-4
12.33439;7.580433E-4
12.34244;6.900498E-4
12.35049;6.355169E-4
12.35853;5.920943E-4
12.36658;5.575514E-4
12.37462;5.301706E-4
12.38267;5.083985E-4
12.39071;4.911056E-4
12.39876;4.773286E-4
12.4068;4.664091E-4
12.41485;4.578148E-4
12.42289;4.512185E-4
12.43094;4.463847E-4
12.43898;4.432168E-4
12.44703;4.416944E-4
12.45507;4.418958E-4
12.46093;4.432114E-4
12.46678;4.45599E-4
12.47117;4.481554E-4
12.47556;4.514203E-4
12.47995;4.554454E-4
12.48434;4.602847E-4
12.48873;4.659938E-4
12.49312;4.726277E-4
12.50189;4.888552E-4
12.51067;5.093578E-4
12.51944;5.34291E-4
12.52822;5.63679E-4
12.53699;5.971057E-4
12.54869;6.467173E-4
12.55747;6.861484E-4
12.56625;7.256638E-4
12.57503;7.633232E-4
12.5838;7.970099E-4
12.59121;8.209037E-4
12.59862;8.394407E-4
12.60603;8.517317E-4
12.61344;8.571669E-4
12.616;8.573898E-4
12.62369;8.529252E-4
12.63344;8.365845E-4
12.64319;8.095912E-4
12.65294;7.740847E-4
12.66268;7.327612E-4
12.68324;6.388222E-4
12.69352;5.941076E-4
12.7038;5.536903E-4
12.71222;5.246203E-4
12.72063;4.995302E-4
12.72904;4.783975E-4
12.73745;4.610359E-4
12.74586;4.471242E-4
12.75007;4.413337E-4
12.75427;4.362677E-4
12.75848;4.318493E-4
12.76268;4.28048E-4
12.76689;4.247957E-4
12.77109;4.220606E-4
12.77577;4.195584E-4
12.78044;4.175808E-4
12.78512;4.160685E-4
12.78979;4.149832E-4
12.79914;4.139297E-4
12.80848;4.141666E-4
12.81783;4.155192E-4
12.82717;4.178762E-4
12.83652;4.211917E-4
12.84586;4.254581E-4
12.85521;4.307303E-4
12.86455;4.370898E-4
12.8739;4.44695E-4
12.88324;4.537367E-4
12.90193;4.774286E-4
12.92062;5.120541E-4
12.93277;5.437137E-4
12.94492;5.863414E-4
12.95707;6.448879E-4
12.96315;6.822825E-4
12.96922;7.264444E-4
12.9753;7.788171E-4
12.98137;8.406996E-4
12.98745;9.139379E-4
12.99352;0.001000076
12.9996;0.001101295
13.00567;0.001219205
13.01175;0.001356115
13.01782;0.001513366
13.02577;0.001752928
13.03371;0.002032373
13.04166;0.002353111
13.0496;0.002712777
13.06549;0.003530221
13.08137;0.004412158
13.09819;0.005286838
13.1066;0.005650597
13.115;0.005938229
13.125;0.006159584
13.135;0.006232287
13.14737;0.006108618
13.15974;0.005765265
13.16803;0.005432838
13.17631;0.005039157
13.19288;0.004145929
13.20945;0.003238699
13.21774;0.002818106
13.22602;0.002433879
13.23431;0.002090782
13.24259;0.001792011
13.25088;0.001536464
13.25916;0.001322311
13.26656;0.001162559
13.27396;0.001029294
13.28136;9.190714E-4
13.28875;8.286033E-4
13.29615;7.544612E-4
13.30355;6.939052E-4
13.31095;6.444243E-4
13.31834;6.039331E-4
13.32574;5.705489E-4
13.33314;5.428832E-4
13.34793;5.003167E-4
13.36273;4.694973E-4
13.37752;4.46368E-4
13.40711;4.14062E-4
13.4367;3.926506E-4
13.46629;3.775255E-4
13.49588;3.664016E-4
13.54796;3.528976E-4
13.60004;3.440331E-4
13.65212;3.378947E-4
13.70419;3.335709E-4
13.80835;3.283948E-4
13.9125;3.261394E-4
14.02613;3.261458E-4
14.08294;3.273258E-4
14.13975;3.300262E-4
14.17763;3.338439E-4
14.19657;3.372567E-4
14.2155;3.427116E-4
14.23444;3.516505E-4
14.25338;3.661033E-4
14.27232;3.88374E-4
14.29125;4.201115E-4
14.30901;4.581982E-4
14.32676;5.01256E-4
14.34452;5.434287E-4
14.36227;5.769732E-4
14.37464;5.913391E-4
14.387;5.963336E-4
14.39599;5.93725E-4
14.40497;5.860413E-4
14.42294;5.576795E-4
14.45747;4.780557E-4
14.47474;4.393493E-4
14.492;4.073312E-4
14.50263;3.915872E-4
14.51325;3.788303E-4
14.52388;3.687609E-4
14.5345;3.610189E-4
14.55575;3.508497E-4
14.577;3.453847E-4
14.6195;3.411238E-4
14.662;3.402666E-4
14.75232;3.419802E-4
14.84263;3.459982E-4
14.93294;3.516859E-4
15.02325;3.592033E-4
15.11357;3.691202E-4
15.15873;3.752685E-4
15.20388;3.825032E-4
15.24904;3.911903E-4
15.29419;4.018002E-4
15.33935;4.150262E-4
15.3845;4.31951E-4
15.41638;4.470803E-4
15.44825;4.660073E-4
15.48013;4.905467E-4
15.512;5.239962E-4
15.52794;5.459994E-4
15.54388;5.734348E-4
15.55982;6.088773E-4
15.57575;6.565354E-4
15.58372;6.869898E-4
15.59169;7.233686E-4
15.59966;7.671548E-4
15.60763;8.20153E-4
15.6156;8.845142E-4
15.62357;9.627393E-4
15.63154;0.001057653
15.6395;0.00117218
15.65013;0.001361429
15.66075;0.001598728
15.67138;0.001890738
15.682;0.002240607
15.69263;0.002648718
15.70325;0.003108693
15.7245;0.004131751
15.7431;0.00502433
15.7524;0.005420462
15.76169;0.0057576
15.767;0.00591773
15.777;0.006145237
15.787;0.006268405
15.79575;0.00628929
15.8045;0.006233799
15.8231;0.005910889
15.84169;0.005432871
15.8521;0.005159477
15.8625;0.004915651
15.86944;0.004779573
15.88158;0.004608004
15.89372;0.004533884
15.90586;0.004565784
15.918;0.004709769
15.923;0.004803524
15.9305;0.004984516
15.938;0.00521759
15.9455;0.005507866
15.953;0.005861324
15.9639;0.00650066
15.9748;0.007304424
15.98488;0.008203158
15.99328;0.009065139
16.00168;0.01002112
16.01847;0.01213931
16.03695;0.01454099
16.04619;0.01563723
16.05543;0.0165821
16.06688;0.01745689
16.07832;0.01792142
16.086;0.01797508
16.09113;0.01789114
16.09926;0.01756384
16.10739;0.01701012
16.11552;0.01625291
16.12365;0.01532379
16.13365;0.01400128
16.14365;0.01255263
16.16365;0.009575461
16.17223;0.008366106
16.1808;0.00724208
16.18937;0.006220566
16.19794;0.005312001
16.20652;0.004518735
16.21509;0.003839924
16.22366;0.003267492
16.23223;0.002791451
16.24009;0.00242972
16.24795;0.002130054
16.25581;0.001883373
16.26367;0.001681198
16.27153;0.001515891
16.27939;0.001380771
16.28725;0.001270142
16.2951;0.00117935
16.30296;0.00110427
16.31082;0.001041876
16.31868;9.896567E-4
16.32653;9.456768E-4
16.33439;9.082674E-4
16.34225;8.762707E-4
16.35796;8.249471E-4
16.37225;7.893496E-4
16.38654;7.61647E-4
16.40083;7.401544E-4
16.41511;7.237478E-4
16.4294;7.116331E-4
16.44368;7.033081E-4
16.47225;6.968079E-4
16.49511;7.008968E-4
16.51797;7.136403E-4
16.54083;7.364053E-4
16.56369;7.719752E-4
16.5837;8.177252E-4
16.6037;8.839842E-4
16.6137;9.283924E-4
16.6237;9.833678E-4
16.6337;0.00105229
16.6437;0.001139773
16.65371;0.001252145
16.66371;0.001397373
16.67371;0.001586075
16.67871;0.001700722
16.68371;0.001831361
16.68871;0.001980041
16.69371;0.002148956
16.69871;0.002340428
16.70371;0.002556871
16.70871;0.002800756
16.71371;0.003074556
16.71871;0.003380685
16.72371;0.003721429
16.73229;0.004392624
16.74086;0.005178814
16.74943;0.006084652
16.758;0.007108415
16.76658;0.008242701
16.77515;0.009467929
16.79229;0.01208411
16.80944;0.01465977
16.81801;0.01581223
16.82658;0.01680856
16.82944;0.01709822
16.83633;0.01769444
16.84322;0.01813249
16.857;0.01848347
16.86413;0.01837837
16.87125;0.01808121
16.88587;0.01691998
16.90049;0.01516315
16.92361;0.01173276
16.93517;0.009968915
16.94673;0.008303222
16.9583;0.006800715
16.96986;0.005502188
16.97564;0.004933757
16.98142;0.004419074
16.9872;0.003956671
16.99298;0.003544244
16.99876;0.003178857
17.00454;0.002857135
17.01032;0.002575436
17.0161;0.002330004
17.02188;0.002117093
17.02766;0.001933065
17.03344;0.001774468
17.03922;0.001638088
17.04433;0.001533658
17.04943;0.001442609
17.05963;0.001293541
17.06983;0.001179445
17.08003;0.001091594
17.09023;0.001023383
17.10043;9.699171E-4
17.11063;9.27621E-4
17.12083;8.939134E-4
17.14124;8.453473E-4
17.16164;8.148494E-4
17.18204;7.975047E-4
17.20244;7.908124E-4
17.22421;7.941927E-4
17.24597;8.083416E-4
17.2691;8.364277E-4
17.29222;8.811041E-4
17.31534;9.488355E-4
17.3269;9.949773E-4
17.33846;0.001052548
17.35003;0.001125411
17.36159;0.001218903
17.37315;0.001340862
17.38471;0.001502203
17.39049;0.001602127
17.39627;0.001717859
17.40205;0.001852031
17.40783;0.002007616
17.41361;0.002187932
17.41939;0.002396632
17.42517;0.002637682
17.43095;0.002915308
17.43606;0.003194753
17.44116;0.003508711
17.44626;0.003860797
17.45136;0.004254023
17.45646;0.004691222
17.46156;0.005174943
17.47176;0.006290021
17.48196;0.007609361
17.49216;0.009130538
17.50236;0.01083481
17.51256;0.01268434
17.53296;0.01656869
17.55336;0.02012222
17.56696;0.02192216
17.57948;0.02296907
17.592;0.02332302
17.60058;0.02314423
17.60915;0.02263193
17.62079;0.02144926
17.63242;0.01980324
17.64387;0.01785923
17.65531;0.0157376
17.6782;0.01148319
17.68861;0.009727356
17.69902;0.008158526
17.70943;0.006803614
17.71983;0.005672791
17.72504;0.005189006
17.73024;0.004759339
17.73544;0.004380825
17.74064;0.004051163
17.74585;0.003767344
17.75105;0.003527837
17.75625;0.003329414
17.76145;0.003169471
17.7677;0.003024597
17.77394;0.002927638
17.78019;0.002874398
17.78643;0.002861436
17.79476;0.002900886
17.80308;0.002998135
17.81089;0.00313546
17.81869;0.00331081
17.8343;0.003750031
17.86552;0.004768158
17.878;0.005130655
17.888;0.005366675
17.898;0.005537787
17.908;0.005632441
17.918;0.005643524
17.922;0.00562391
17.927;0.005580192
17.932;0.005515593
17.9395;0.005381318
17.95075;0.005103815
17.962;0.004751034
17.98684;0.003814796
17.99748;0.003394382
18.01078;0.002888706
18.02408;0.002427405
18.03738;0.002025618
18.05068;0.001689687
18.05733;0.001546368
18.06398;0.001418737
18.07063;0.001305917
18.07728;0.001206858
18.08393;0.001120401
18.09058;0.001045333
18.10388;9.245251E-4
18.11187;8.67648E-4
18.11985;8.203782E-4
18.13581;7.482522E-4
18.15177;6.977584E-4
18.16773;6.615983E-4
18.19965;6.144922E-4
18.23157;5.85438E-4
18.26349;5.658026E-4
18.29541;5.519034E-4
18.35925;5.349325E-4
18.416;5.279555E-4
18.47275;5.265339E-4
18.50645;5.280061E-4
18.54015;5.312102E-4
18.57385;5.362856E-4
18.60754;5.4349E-4
18.62439;5.480142E-4
18.64124;5.532428E-4
18.65809;5.592654E-4
18.67493;5.661906E-4
18.68336;5.700408E-4
18.69178;5.741692E-4
18.70021;5.786097E-4
18.70863;5.833786E-4
18.71706;5.885178E-4
18.72548;5.940497E-4
18.7339;6.000192E-4
18.74232;6.064707E-4
18.75296;6.153922E-4
18.7636;6.252842E-4
18.77424;6.362893E-4
18.78488;6.4858E-4
18.79552;6.623681E-4
18.80616;6.779184E-4
18.82744;7.157618E-4
18.84695;7.614812E-4
18.85671;7.900084E-4
18.86646;8.236222E-4
18.87823;8.731203E-4
18.89;9.357769E-4
18.9;0.001003046
18.91;0.001087557
18.91843;0.001176111
18.92685;0.001284576
18.93527;0.001417818
18.94369;0.001581426
18.94944;0.001713844
18.95518;0.00186531
18.96092;0.00203836
18.96666;0.002235392
18.97241;0.002459244
18.97815;0.00271152
18.98389;0.002994844
18.98963;0.003311261
18.99806;0.003839468
19.00648;0.004445593
19.0149;0.005131088
19.02332;0.005893251
19.03174;0.006725138
19.04016;0.007615078
19.057;0.009497954
19.07538;0.01151644
19.09375;0.01319884
19.10294;0.01381916
19.11447;0.01432608
19.126;0.01449493
19.13475;0.01438824
19.1435;0.01408378
19.15154;0.01364173
19.15958;0.01306164
19.17565;0.0115778
19.20234;0.008638599
19.21568;0.007184188
19.22902;0.005854311
19.24237;0.004697961
19.24904;0.004193198
19.25571;0.003737915
19.26238;0.003331133
19.26905;0.002970873
19.27572;0.002654397
19.28239;0.00237844
19.28906;0.002139417
19.29573;0.001933602
19.3024;0.001757277
19.30907;0.001606849
19.31574;0.00147893
19.32241;0.001370402
19.32908;0.001278445
19.33575;0.001200553
19.34465;0.001114765
19.35354;0.001045813
19.36244;9.899903E-4
19.37133;9.446094E-4
19.38912;8.766244E-4
19.40691;8.295918E-4
19.4247;7.963072E-4
19.44249;7.725563E-4
19.47807;7.446367E-4
19.50179;7.367372E-4
19.5255;7.358476E-4
19.55812;7.455528E-4
19.59073;7.694022E-4
19.62335;8.126981E-4
19.63966;8.452746E-4
19.65596;8.889094E-4
19.67227;9.487875E-4
19.68858;0.001033235
19.69674;0.001088619
19.70489;0.001155569
19.71304;0.001236941
19.72119;0.001336112
19.72935;0.00145726
19.7375;0.001604768
19.74565;0.001784088
19.7538;0.002001109
19.76196;0.002262495
19.77011;0.002574119
19.77826;0.002942648
19.78641;0.003373899
19.79605;0.003971378
19.80569;0.004667973
19.81533;0.005463836
19.82496;0.006352166
19.84423;0.008350469
19.8635;0.01046833
19.87981;0.01213527
19.89612;0.01346839
19.90204;0.0138319
19.91352;0.01431439
19.925;0.01447512
19.93375;0.01437314
19.9425;0.01408147
19.95172;0.01358347
19.96094;0.01291377
19.97938;0.0111891
20.0;0.008957745
20.01475;0.007375026
20.0295;0.005928794
20.03688;0.005278824
20.04425;0.004685502
20.05163;0.004149347
20.059;0.003671928
20.06712;0.003211166
20.07523;0.002815496
20.08334;0.002479176
20.09145;0.002196295
20.09957;0.001960348
20.10768;0.001765705
20.11579;0.001606153
20.1239;0.001476299
20.13202;0.001371244
20.14013;0.001287129
20.14824;0.001220373
20.15635;0.00116819
20.16447;0.001128363
20.17258;0.001099373
20.18069;0.001080054
20.1888;0.001069746
20.1947;0.001067748
20.2006;0.001070398
20.2065;0.001077808
20.2124;0.00109017
20.21794;0.00110652
20.22347;0.001127694
20.229;0.00115402
20.23453;0.001185829
20.24006;0.001223467
20.24559;0.001267285
20.25112;0.001317621
20.25665;0.001374787
20.26772;0.001510741
20.27878;0.001676156
20.28984;0.001870769
20.3009;0.002092027
20.30975;0.002284885
20.3186;0.002487622
20.33925;0.002968984
20.34958;0.003194243
20.3599;0.003393964
20.37258;0.003588789
20.38525;0.003712034
20.398;0.003752617
20.4031;0.00374427
20.41078;0.00370541
20.41846;0.003636185
20.43382;0.003416719
20.4441;0.003221016
20.45437;0.002998414
20.47491;0.002515882
20.4916;0.002132329
20.49995;0.001954831
20.50829;0.001790895
20.51664;0.001641838
20.52498;0.001508898
20.53333;0.001391921
20.54167;0.001290766
20.55195;0.001186328
20.55709;0.001141851
20.56222;0.001102188
20.56736;0.001066848
20.57249;0.001035632
20.57763;0.001008079
20.58276;9.839697E-4
20.5879;9.628941E-4
20.59303;9.446354E-4
20.59817;9.288418E-4
20.6033;9.153156E-4
20.61357;8.940203E-4
20.62384;8.791024E-4
20.63412;8.692368E-4
20.64439;8.634195E-4
20.65466;8.608684E-4
20.66493;8.610206E-4
20.67521;8.634831E-4
20.68548;8.679861E-4
20.69575;8.743697E-4
20.70602;8.825561E-4
20.72657;9.04377E-4
20.74711;9.340819E-4
20.76765;9.733577E-4
20.78819;0.001025301
20.80874;0.001095451
20.81901;0.001140168
20.82928;0.001193669
20.83956;0.001258564
20.84983;0.001338144
20.8601;0.001437011
20.87037;0.001561123
20.88065;0.001718335
20.89092;0.001918024
20.90119;0.002172195
20.91146;0.002494941
20.92173;0.002902361
20.932;0.003411999
20.94227;0.004041846
20.95254;0.004808856
20.96153;0.005603958
20.97052;0.006521059
20.97951;0.007561847
20.9885;0.008722307
21.00648;0.01135128
21.02445;0.01422705
21.04243;0.01705703
21.0604;0.01946856
21.07442;0.02082398
21.08843;0.0215685
21.096;0.02168883
21.10863;0.02144085
21.12384;0.02044563
21.13905;0.01882905
21.1619;0.01571293
21.18475;0.01249335
21.19761;0.01089501
21.21046;0.009551434
21.22332;0.008494852
21.22975;0.008075446
21.23617;0.007725588
21.24331;0.007411577
21.25045;0.007168527
21.25759;0.006986585
21.26473;0.006854885
21.27393;0.006740861
21.28312;0.0066671
21.29231;0.006610523
21.3015;0.006550771
21.304;0.006531665
21.3115;0.00646256
