Incident energy; cross section
11.89428,487.5016
11.898,481.7502
11.90918,455.4188
11.91729,428.7608
11.9254,397.0355
11.93351,361.6305
11.94162,324.0316
11.95313,269.7488
11.96464,217.6804
11.97615,170.6135
11.98191,149.5086
11.98766,130.236
11.99399,111.1483
12.00032,94.27827
12.00665,79.54991
12.01298,66.83839
12.01931,55.98477
12.02564,46.80951
12.03197,39.12408
12.03829,32.74956
12.04405,27.91814
12.0498,23.89476
12.05556,20.54946
12.06131,17.78992
12.06707,15.5145
12.07282,13.65115
12.07858,12.12448
12.08433,10.88137
12.09009,9.868163
12.09584,9.047316
12.1016,8.381844
12.10735,7.845993
12.11311,7.414818
12.11886,7.070983
12.13037,6.583941
12.13786,6.37656
12.14534,6.233733
12.1603,6.088818
12.17526,6.071699
12.19022,6.135031
12.20518,6.248994
12.22014,6.394336
12.2351,6.558376
12.25006,6.732649
12.27998,7.090998
12.3099,7.442953
12.33982,7.777287
12.36974,8.090046
12.40657,8.444848
12.4434,8.768651
12.48023,9.065322
12.51706,9.339099
12.55389,9.59406
12.59072,9.834088
12.66437,10.28398
12.73803,10.71298
12.81168,11.13882
12.88534,11.57746
12.95899,12.04321
13.03265,12.55028
13.1063,13.11332
13.19377,13.87804
13.28124,14.77979
13.36871,15.86405
13.45617,17.19444
13.54364,18.86537
13.63111,21.01833
13.67485,22.33791
13.71858,23.87445
13.76231,25.69532
13.80604,27.88612
13.84287,30.10249
13.8797,32.76257
13.91653,36.00863
13.95336,40.05216
13.99019,45.22869
14.00861,48.40521
14.02702,52.10049
14.04544,56.45733
14.06385,61.66207
14.08226,67.98622
14.10067,75.81633
14.11679,84.3416
14.1329,94.95198
14.14096,101.2478
14.14901,108.3205
14.15707,116.2934
14.16512,125.2571
14.17318,135.3439
14.18124,146.6468
14.1893,159.253
14.19735,173.2042
14.20541,188.555
14.21346,205.2328
14.22957,242.1576
14.23878,264.8173
14.2473,286.2073
14.25581,307.406
14.27284,346.6028
14.28987,376.4689
14.29839,386.0801
