
Incident energy; Cross section
28.66623;17.45104
28.71263;19.09819
28.75904;20.54674
28.80544;21.6434
28.85185;22.26385
28.89825;22.34708
28.92919;22.11235
28.96013;21.67533
29.022;20.36455
29.08388;18.81011
29.14575;17.42093
29.20075;16.63361
29.22825;16.49062
29.25575;16.57278
29.28154;16.90374
29.30732;17.53581
29.3331;18.52852
29.35888;19.9361
29.39325;22.50339
29.42685;25.694
29.46044;29.22543
29.49404;32.48812
29.51084;33.77552
29.52763;34.70436
29.54732;35.23358
29.567;35.08408
29.58669;34.23823
29.60638;32.74475
29.62637;30.67657
29.64635;28.20834
29.66633;25.5133
29.68631;22.75997
29.70629;20.0916
29.72627;17.61437
29.74625;15.39412
29.76623;13.45986
29.7839;11.98804
29.80157;10.72703
